spp_gp,stressor,taxon,sens_score,adcap_gen_score,adcap_spec_score
eviota sigillata,plastic_pollution_microplastic,fish,2.34,9.66,0.67
eviota sigillata,poisons_toxins,fish,2.67,9.66,0.67
eviota sigillata,salinity,fish,3,9.66,0.67
eviota sigillata,sedimentation,fish,2.67,9.66,0.67
eviota sigillata,slr,fish,0.33,9.66,0
eviota sigillata,storm_disturbance,fish,0.66,9.66,0.67
eviota sigillata,uv,fish,0.33,9.66,0.67
eviota sigillata,water_temp,fish,4,9.66,0
eviota sigillata,wildlife_strike,fish,0,9.66,0
exocoetus volitans,air_temp,fish,3.3400000000000003,8.5,1.34
exocoetus volitans,biomass_removal,fish,1,8.5,0
exocoetus volitans,bycatch,fish,1.34,8.5,0
exocoetus volitans,entanglement_macroplastic,fish,0.66,8.5,0.33
exocoetus volitans,eutrophication_nutrient_pollution,fish,6,8.5,1.67
exocoetus volitans,habitat_loss_degradation,fish,2,8.5,1
exocoetus volitans,inorganic_pollution,fish,8.01,8.5,1.67
exocoetus volitans,invasive_species,fish,0,8.5,1
exocoetus volitans,light_pollution,fish,0.33,8.5,1
exocoetus volitans,noise_pollution,fish,0,8.5,1
exocoetus volitans,oa,fish,3.33,8.5,1.67
exocoetus volitans,oceanographic,fish,0.66,8.5,0.33
exocoetus volitans,organic_pollution,fish,5.34,8.5,1.67
exocoetus volitans,plastic_pollution_microplastic,fish,2,8.5,1.34
exocoetus volitans,poisons_toxins,fish,3.33,8.5,1.67
exocoetus volitans,salinity,fish,3,8.5,1.67
exocoetus volitans,sedimentation,fish,4,8.5,1.67
exocoetus volitans,slr,fish,1.33,8.5,1
exocoetus volitans,storm_disturbance,fish,2.99,8.5,1.67
exocoetus volitans,uv,fish,0.33,8.5,0.67
exocoetus volitans,water_temp,fish,4.33,8.5,0.67
exocoetus volitans,wildlife_strike,fish,1.67,8.5,1
facciolella karreri,air_temp,fish,2.68,4.66,0.67
facciolella karreri,biomass_removal,fish,1,4.66,0
facciolella karreri,bycatch,fish,1,4.66,0
facciolella karreri,entanglement_macroplastic,fish,0.33,4.66,0.67
facciolella karreri,eutrophication_nutrient_pollution,fish,4.67,4.66,0.67
facciolella karreri,habitat_loss_degradation,fish,2,4.66,1
facciolella karreri,inorganic_pollution,fish,6.0200000000000005,4.66,0.67
facciolella karreri,invasive_species,fish,0,4.66,0.33
facciolella karreri,light_pollution,fish,0.33,4.66,1
facciolella karreri,noise_pollution,fish,0,4.66,0.67
facciolella karreri,oa,fish,3.33,4.66,0.67
facciolella karreri,oceanographic,fish,0.33,4.66,0
facciolella karreri,organic_pollution,fish,4.34,4.66,1
facciolella karreri,plastic_pollution_microplastic,fish,2,4.66,0.67
facciolella karreri,poisons_toxins,fish,3,4.66,0.67
facciolella karreri,salinity,fish,2.67,4.66,0.67
facciolella karreri,sedimentation,fish,2.66,4.66,0.67
facciolella karreri,slr,fish,0.33,4.66,1
facciolella karreri,storm_disturbance,fish,0.66,4.66,0.67
facciolella karreri,uv,fish,0.33,4.66,0
facciolella karreri,water_temp,fish,3.68,4.66,0.33
facciolella karreri,wildlife_strike,fish,0.67,4.66,0.67
fenestraja,air_temp,elasmobranchs,0,1.33,0.67
fenestraja,biomass_removal,elasmobranchs,1,1.33,0
fenestraja,bycatch,elasmobranchs,1,1.33,0
fenestraja,entanglement_macroplastic,elasmobranchs,0.33,1.33,0.67
fenestraja,eutrophication_nutrient_pollution,elasmobranchs,2,1.33,0.67
fenestraja,habitat_loss_degradation,elasmobranchs,2,1.33,1
fenestraja,inorganic_pollution,elasmobranchs,2.33,1.33,0.67
fenestraja,invasive_species,elasmobranchs,0,1.33,0.33
fenestraja,light_pollution,elasmobranchs,0,1.33,1
fenestraja,noise_pollution,elasmobranchs,0,1.33,0.67
fenestraja,oa,elasmobranchs,0.33,1.33,0.67
fenestraja,oceanographic,elasmobranchs,0.33,1.33,0
fenestraja,organic_pollution,elasmobranchs,2.33,1.33,1
fenestraja,plastic_pollution_microplastic,elasmobranchs,1,1.33,0.67
fenestraja,poisons_toxins,elasmobranchs,1.6600000000000001,1.33,0.67
fenestraja,salinity,elasmobranchs,1,1.33,0.67
fenestraja,sedimentation,elasmobranchs,1.33,1.33,0.67
fenestraja,slr,elasmobranchs,0.33,1.33,1
fenestraja,storm_disturbance,elasmobranchs,0.33,1.33,0.67
fenestraja,uv,elasmobranchs,0,1.33,0
fenestraja,water_temp,elasmobranchs,0,1.33,0.33
fenestraja,wildlife_strike,elasmobranchs,0.67,1.33,0.67
feresa attenuata,air_temp,marine_mammals,1,5.33,0.67
feresa attenuata,biomass_removal,marine_mammals,1,5.33,0
feresa attenuata,bycatch,marine_mammals,1.67,5.33,0
feresa attenuata,entanglement_macroplastic,marine_mammals,1.33,5.33,0.67
feresa attenuata,eutrophication_nutrient_pollution,marine_mammals,2,5.33,0.67
feresa attenuata,habitat_loss_degradation,marine_mammals,2,5.33,1
feresa attenuata,inorganic_pollution,marine_mammals,3.65,5.33,0.67
feresa attenuata,invasive_species,marine_mammals,0,5.33,0.33
feresa attenuata,light_pollution,marine_mammals,0.33,5.33,1
feresa attenuata,noise_pollution,marine_mammals,2,5.33,0.67
feresa attenuata,oa,marine_mammals,1.33,5.33,0.67
feresa attenuata,oceanographic,marine_mammals,0,5.33,0
feresa attenuata,organic_pollution,marine_mammals,3.99,5.33,1
feresa attenuata,plastic_pollution_microplastic,marine_mammals,0.33,5.33,0.67
feresa attenuata,poisons_toxins,marine_mammals,0.33,5.33,0.67
feresa attenuata,salinity,marine_mammals,0,5.33,0.67
feresa attenuata,sedimentation,marine_mammals,1.67,5.33,0.67
feresa attenuata,slr,marine_mammals,1.33,5.33,1
feresa attenuata,storm_disturbance,marine_mammals,0.99,5.33,0.67
feresa attenuata,uv,marine_mammals,0,5.33,0
feresa attenuata,water_temp,marine_mammals,0.66,5.33,0.33
feresa attenuata,wildlife_strike,marine_mammals,2.67,5.33,0.67
figaro,air_temp,elasmobranchs,0,1.33,0.67
figaro,biomass_removal,elasmobranchs,1,1.33,0
figaro,bycatch,elasmobranchs,1,1.33,0
figaro,entanglement_macroplastic,elasmobranchs,0.33,1.33,0.67
figaro,eutrophication_nutrient_pollution,elasmobranchs,2,1.33,0.67
figaro,habitat_loss_degradation,elasmobranchs,2,1.33,1
figaro,inorganic_pollution,elasmobranchs,2.33,1.33,0.67
figaro,invasive_species,elasmobranchs,0,1.33,0.33
figaro,light_pollution,elasmobranchs,0,1.33,1
figaro,noise_pollution,elasmobranchs,0,1.33,0.67
figaro,oa,elasmobranchs,0.33,1.33,0.67
figaro,oceanographic,elasmobranchs,0.33,1.33,0
figaro,organic_pollution,elasmobranchs,2.33,1.33,1
figaro,plastic_pollution_microplastic,elasmobranchs,1,1.33,0.67
figaro,poisons_toxins,elasmobranchs,1.6600000000000001,1.33,0.67
figaro,salinity,elasmobranchs,1,1.33,0.67
figaro,sedimentation,elasmobranchs,1.33,1.33,0.67
figaro,slr,elasmobranchs,0.33,1.33,1
figaro,storm_disturbance,elasmobranchs,0.33,1.33,0.67
figaro,uv,elasmobranchs,0,1.33,0
figaro,water_temp,elasmobranchs,0,1.33,0.33
figaro,wildlife_strike,elasmobranchs,0.67,1.33,0.67
filippovia knipovitchi,air_temp,cephalopods,5.01,7.34,1.33
filippovia knipovitchi,biomass_removal,cephalopods,1,7.34,0
filippovia knipovitchi,bycatch,cephalopods,1.34,7.34,0
filippovia knipovitchi,entanglement_macroplastic,cephalopods,0.66,7.34,0.67
filippovia knipovitchi,eutrophication_nutrient_pollution,cephalopods,5,7.34,1
filippovia knipovitchi,habitat_loss_degradation,cephalopods,2,7.34,0.33
filippovia knipovitchi,inorganic_pollution,cephalopods,5.67,7.34,0.66
filippovia knipovitchi,invasive_species,cephalopods,0,7.34,0.33
filippovia knipovitchi,light_pollution,cephalopods,0.33,7.34,0.67
filippovia knipovitchi,noise_pollution,cephalopods,1,7.34,0.67
filippovia knipovitchi,oa,cephalopods,4,7.34,1
filippovia knipovitchi,oceanographic,cephalopods,0.33,7.34,1
filippovia knipovitchi,organic_pollution,cephalopods,4,7.34,1
filippovia knipovitchi,plastic_pollution_microplastic,cephalopods,2,7.34,1
filippovia knipovitchi,poisons_toxins,cephalopods,2.66,7.34,1
filippovia knipovitchi,salinity,cephalopods,3,7.34,1.33
filippovia knipovitchi,sedimentation,cephalopods,2.33,7.34,1
filippovia knipovitchi,slr,cephalopods,1.33,7.34,1
filippovia knipovitchi,storm_disturbance,cephalopods,0.99,7.34,1.33
filippovia knipovitchi,uv,cephalopods,0.33,7.34,1.33
filippovia knipovitchi,water_temp,cephalopods,5.67,7.34,0.67
filippovia knipovitchi,wildlife_strike,cephalopods,1.67,7.34,0.67
florometra serratissima,air_temp,echinoderms,4.01,6.67,1
florometra serratissima,biomass_removal,echinoderms,1,6.67,0
florometra serratissima,bycatch,echinoderms,1,6.67,0
florometra serratissima,entanglement_macroplastic,echinoderms,0.33,6.67,1
florometra serratissima,eutrophication_nutrient_pollution,echinoderms,5.67,6.67,1
florometra serratissima,habitat_loss_degradation,echinoderms,2.33,6.67,0
florometra serratissima,inorganic_pollution,echinoderms,7.0200000000000005,6.67,1
florometra serratissima,invasive_species,echinoderms,0,6.67,0
florometra serratissima,light_pollution,echinoderms,0.33,6.67,0
florometra serratissima,noise_pollution,echinoderms,0.67,6.67,0
florometra serratissima,oa,echinoderms,4,6.67,1
florometra serratissima,oceanographic,echinoderms,0.66,6.67,0
florometra serratissima,organic_pollution,echinoderms,4.34,6.67,1
florometra serratissima,plastic_pollution_microplastic,echinoderms,1,6.67,0.67
florometra serratissima,poisons_toxins,echinoderms,3,6.67,1
florometra serratissima,salinity,echinoderms,2.67,6.67,1
florometra serratissima,sedimentation,echinoderms,2.67,6.67,1
florometra serratissima,slr,echinoderms,0.33,6.67,0
florometra serratissima,storm_disturbance,echinoderms,1.6600000000000001,6.67,1
florometra serratissima,uv,echinoderms,0.33,6.67,1
florometra serratissima,water_temp,echinoderms,5.67,6.67,0
florometra serratissima,wildlife_strike,echinoderms,0.67,6.67,0
fontitrygon,air_temp,elasmobranchs,0,1.33,0.67
fontitrygon,biomass_removal,elasmobranchs,1,1.33,0
fontitrygon,bycatch,elasmobranchs,1.165,1.33,0
fontitrygon,entanglement_macroplastic,elasmobranchs,0.665,1.33,0.67
fontitrygon,eutrophication_nutrient_pollution,elasmobranchs,1,1.33,0.67
fontitrygon,habitat_loss_degradation,elasmobranchs,2,1.33,1
fontitrygon,inorganic_pollution,elasmobranchs,2.16,1.33,0.67
fontitrygon,invasive_species,elasmobranchs,0,1.33,0.33
fontitrygon,light_pollution,elasmobranchs,0,1.33,1
fontitrygon,noise_pollution,elasmobranchs,0,1.33,0.67
fontitrygon,oa,elasmobranchs,0.33,1.33,0.67
fontitrygon,oceanographic,elasmobranchs,0,1.33,0
fontitrygon,organic_pollution,elasmobranchs,2.495,1.33,1
fontitrygon,plastic_pollution_microplastic,elasmobranchs,1,1.33,0.67
fontitrygon,poisons_toxins,elasmobranchs,1.6600000000000001,1.33,0.67
fontitrygon,salinity,elasmobranchs,0,1.33,0.67
fontitrygon,sedimentation,elasmobranchs,1.165,1.33,0.67
fontitrygon,slr,elasmobranchs,0,1.33,1
fontitrygon,storm_disturbance,elasmobranchs,0,1.33,0.67
fontitrygon,uv,elasmobranchs,0,1.33,0
fontitrygon,water_temp,elasmobranchs,0,1.33,0.33
fontitrygon,wildlife_strike,elasmobranchs,0.835,1.33,0.67
forsterygion varium,air_temp,fish,3.0100000000000002,9.33,0.67
forsterygion varium,biomass_removal,fish,1,9.33,0
forsterygion varium,bycatch,fish,1,9.33,0
forsterygion varium,entanglement_macroplastic,fish,0.33,9.33,1
forsterygion varium,eutrophication_nutrient_pollution,fish,2.67,9.33,0.33
forsterygion varium,habitat_loss_degradation,fish,2,9.33,0
forsterygion varium,inorganic_pollution,fish,4.68,9.33,0.33
forsterygion varium,invasive_species,fish,0,9.33,0
forsterygion varium,light_pollution,fish,0,9.33,0
forsterygion varium,noise_pollution,fish,0.67,9.33,0
forsterygion varium,oa,fish,3,9.33,0.33
forsterygion varium,oceanographic,fish,0,9.33,0
forsterygion varium,organic_pollution,fish,2.67,9.33,0.33
forsterygion varium,plastic_pollution_microplastic,fish,1,9.33,0.33
forsterygion varium,poisons_toxins,fish,1.33,9.33,0.33
forsterygion varium,salinity,fish,1.67,9.33,0.33
forsterygion varium,sedimentation,fish,1.33,9.33,0.33
forsterygion varium,slr,fish,0,9.33,0
forsterygion varium,storm_disturbance,fish,0,9.33,0.67
forsterygion varium,uv,fish,0,9.33,0.67
forsterygion varium,water_temp,fish,3.0100000000000002,9.33,0
forsterygion varium,wildlife_strike,fish,0.67,9.33,0
fregatidae,air_temp,seabirds,1.67,5.325,1.34
fregatidae,biomass_removal,seabirds,1,5.325,0
fregatidae,bycatch,seabirds,1.505,5.325,0
fregatidae,entanglement_macroplastic,seabirds,0.9950000000000001,5.325,1
fregatidae,eutrophication_nutrient_pollution,seabirds,1,5.325,1.67
fregatidae,habitat_loss_degradation,seabirds,3,5.325,2
fregatidae,inorganic_pollution,seabirds,3.15,5.325,1.67
fregatidae,invasive_species,seabirds,1,5.325,1.33
fregatidae,light_pollution,seabirds,1,5.325,2
fregatidae,noise_pollution,seabirds,2,5.325,1.67
fregatidae,oa,seabirds,0.66,5.325,1.67
fregatidae,oceanographic,seabirds,0,5.325,0.33
fregatidae,organic_pollution,seabirds,3.1550000000000002,5.325,2
fregatidae,plastic_pollution_microplastic,seabirds,0.33,5.325,1.34
fregatidae,poisons_toxins,seabirds,0.33,5.325,1.67
fregatidae,salinity,seabirds,0,5.325,1.67
fregatidae,sedimentation,seabirds,1.835,5.325,1.67
fregatidae,slr,seabirds,2.33,5.325,2
fregatidae,storm_disturbance,seabirds,2.3200000000000003,5.325,1.67
fregatidae,uv,seabirds,0,5.325,0
fregatidae,water_temp,seabirds,1,5.325,1
fregatidae,wildlife_strike,seabirds,2.505,5.325,1.67
fulmarus,air_temp,seabirds,1.67,6.1575,0.67
fulmarus,biomass_removal,seabirds,1,6.1575,0
fulmarus,bycatch,seabirds,1.505,6.1575,0
fulmarus,entanglement_macroplastic,seabirds,0.9950000000000001,6.1575,0.33
fulmarus,eutrophication_nutrient_pollution,seabirds,1,6.1575,1
fulmarus,habitat_loss_degradation,seabirds,3,6.1575,1
fulmarus,inorganic_pollution,seabirds,3.15,6.1575,1
fulmarus,invasive_species,seabirds,1,6.1575,1
fulmarus,light_pollution,seabirds,1,6.1575,1
fulmarus,noise_pollution,seabirds,2,6.1575,1
fulmarus,oa,seabirds,0.66,6.1575,1
fulmarus,oceanographic,seabirds,0,6.1575,0.33
fulmarus,organic_pollution,seabirds,3.1550000000000002,6.1575,1
fulmarus,plastic_pollution_microplastic,seabirds,0.33,6.1575,0.67
fulmarus,poisons_toxins,seabirds,0.33,6.1575,1
fulmarus,salinity,seabirds,0,6.1575,1
fulmarus,sedimentation,seabirds,1.835,6.1575,1
fulmarus,slr,seabirds,2.33,6.1575,1
fulmarus,storm_disturbance,seabirds,2.3200000000000003,6.1575,1
fulmarus,uv,seabirds,0,6.1575,0
fulmarus,water_temp,seabirds,1,6.1575,0.67
fulmarus,wildlife_strike,seabirds,2.505,6.1575,1
gadus morhua,air_temp,fish,3.0100000000000002,7.67,1.34
gadus morhua,biomass_removal,fish,1,7.67,0
gadus morhua,bycatch,fish,1.33,7.67,0
gadus morhua,entanglement_macroplastic,fish,1,7.67,0.33
gadus morhua,eutrophication_nutrient_pollution,fish,4,7.67,1.33
gadus morhua,habitat_loss_degradation,fish,2,7.67,1
gadus morhua,inorganic_pollution,fish,6.67,7.67,1.33
gadus morhua,invasive_species,fish,0,7.67,1
gadus morhua,light_pollution,fish,0.33,7.67,1
gadus morhua,noise_pollution,fish,0,7.67,1
gadus morhua,oa,fish,3.33,7.67,1.33
gadus morhua,oceanographic,fish,0.33,7.67,0.33
gadus morhua,organic_pollution,fish,5,7.67,1.33
gadus morhua,plastic_pollution_microplastic,fish,2,7.67,1
gadus morhua,poisons_toxins,fish,3.33,7.67,1.33
gadus morhua,salinity,fish,2,7.67,1.33
gadus morhua,sedimentation,fish,2.67,7.67,1.33
gadus morhua,slr,fish,0,7.67,1
gadus morhua,storm_disturbance,fish,0.33,7.67,1.67
gadus morhua,uv,fish,0.33,7.67,0.67
gadus morhua,water_temp,fish,4.34,7.67,0.67
gadus morhua,wildlife_strike,fish,1,7.67,1
galaxias brevipinnis,air_temp,fish,2.34,5.67,1
galaxias brevipinnis,biomass_removal,fish,1,5.67,0
galaxias brevipinnis,bycatch,fish,0.67,5.67,0
galaxias brevipinnis,entanglement_macroplastic,fish,0.33,5.67,0.33
galaxias brevipinnis,eutrophication_nutrient_pollution,fish,5,5.67,1.33
galaxias brevipinnis,habitat_loss_degradation,fish,2,5.67,1
galaxias brevipinnis,inorganic_pollution,fish,6.67,5.67,1.33
galaxias brevipinnis,invasive_species,fish,0,5.67,1
galaxias brevipinnis,light_pollution,fish,0.66,5.67,1
galaxias brevipinnis,noise_pollution,fish,0,5.67,1
galaxias brevipinnis,oa,fish,3.33,5.67,1.33
galaxias brevipinnis,oceanographic,fish,0,5.67,0.33
galaxias brevipinnis,organic_pollution,fish,3.33,5.67,1.33
galaxias brevipinnis,plastic_pollution_microplastic,fish,2,5.67,1
galaxias brevipinnis,poisons_toxins,fish,2.66,5.67,1.33
galaxias brevipinnis,salinity,fish,2,5.67,1.33
galaxias brevipinnis,sedimentation,fish,4.33,5.67,1.33
galaxias brevipinnis,slr,fish,0.33,5.67,1
galaxias brevipinnis,storm_disturbance,fish,1.33,5.67,1.33
galaxias brevipinnis,uv,fish,0.33,5.67,0.33
galaxias brevipinnis,water_temp,fish,3.34,5.67,0.67
galaxias brevipinnis,wildlife_strike,fish,0.67,5.67,1
galeocerdo cuvier,air_temp,elasmobranchs,0,3.99,1.34
galeocerdo cuvier,biomass_removal,elasmobranchs,1,3.99,0
galeocerdo cuvier,bycatch,elasmobranchs,1.33,3.99,0
galeocerdo cuvier,entanglement_macroplastic,elasmobranchs,1,3.99,1
galeocerdo cuvier,eutrophication_nutrient_pollution,elasmobranchs,2,3.99,1.67
galeocerdo cuvier,habitat_loss_degradation,elasmobranchs,2,3.99,2
galeocerdo cuvier,inorganic_pollution,elasmobranchs,1.99,3.99,1.67
galeocerdo cuvier,invasive_species,elasmobranchs,0,3.99,1.33
galeocerdo cuvier,light_pollution,elasmobranchs,0,3.99,2
galeocerdo cuvier,noise_pollution,elasmobranchs,0,3.99,1.67
galeocerdo cuvier,oa,elasmobranchs,0.33,3.99,1.67
galeocerdo cuvier,oceanographic,elasmobranchs,0.33,3.99,0.33
galeocerdo cuvier,organic_pollution,elasmobranchs,2.66,3.99,2
galeocerdo cuvier,plastic_pollution_microplastic,elasmobranchs,1,3.99,1.34
galeocerdo cuvier,poisons_toxins,elasmobranchs,1.6600000000000001,3.99,1.67
galeocerdo cuvier,salinity,elasmobranchs,1,3.99,1.67
galeocerdo cuvier,sedimentation,elasmobranchs,1,3.99,1.67
galeocerdo cuvier,slr,elasmobranchs,0.33,3.99,2
galeocerdo cuvier,storm_disturbance,elasmobranchs,0.33,3.99,1.67
galeocerdo cuvier,uv,elasmobranchs,0,3.99,0
galeocerdo cuvier,water_temp,elasmobranchs,0,3.99,1
galeocerdo cuvier,wildlife_strike,elasmobranchs,1,3.99,1.67
galeorhinus galeus,air_temp,elasmobranchs,0,3.7633333333333336,0.67
galeorhinus galeus,biomass_removal,elasmobranchs,1,3.7633333333333336,0
galeorhinus galeus,bycatch,elasmobranchs,1.33,3.7633333333333336,0
galeorhinus galeus,entanglement_macroplastic,elasmobranchs,1,3.7633333333333336,0.67
galeorhinus galeus,eutrophication_nutrient_pollution,elasmobranchs,2,3.7633333333333336,0.67
galeorhinus galeus,habitat_loss_degradation,elasmobranchs,2,3.7633333333333336,1
galeorhinus galeus,inorganic_pollution,elasmobranchs,1.99,3.7633333333333336,0.67
galeorhinus galeus,invasive_species,elasmobranchs,0,3.7633333333333336,0.33
galeorhinus galeus,light_pollution,elasmobranchs,0,3.7633333333333336,1
galeorhinus galeus,noise_pollution,elasmobranchs,0,3.7633333333333336,0.67
galeorhinus galeus,oa,elasmobranchs,0.33,3.7633333333333336,0.67
galeorhinus galeus,oceanographic,elasmobranchs,0.33,3.7633333333333336,0
galeorhinus galeus,organic_pollution,elasmobranchs,2.66,3.7633333333333336,1
galeorhinus galeus,plastic_pollution_microplastic,elasmobranchs,1,3.7633333333333336,0.67
galeorhinus galeus,poisons_toxins,elasmobranchs,1.6600000000000001,3.7633333333333336,0.67
galeorhinus galeus,salinity,elasmobranchs,1,3.7633333333333336,0.67
galeorhinus galeus,sedimentation,elasmobranchs,1,3.7633333333333336,0.67
galeorhinus galeus,slr,elasmobranchs,0.33,3.7633333333333336,1
galeorhinus galeus,storm_disturbance,elasmobranchs,0.33,3.7633333333333336,0.67
galeorhinus galeus,uv,elasmobranchs,0,3.7633333333333336,0
galeorhinus galeus,water_temp,elasmobranchs,0,3.7633333333333336,0.33
galeorhinus galeus,wildlife_strike,elasmobranchs,1,3.7633333333333336,0.67
galeus,air_temp,elasmobranchs,0,1.33,0.67
galeus,biomass_removal,elasmobranchs,1,1.33,0
galeus,bycatch,elasmobranchs,1,1.33,0
galeus,entanglement_macroplastic,elasmobranchs,0.33,1.33,0.67
galeus,eutrophication_nutrient_pollution,elasmobranchs,2,1.33,0.67
galeus,habitat_loss_degradation,elasmobranchs,2,1.33,1
galeus,inorganic_pollution,elasmobranchs,2.33,1.33,0.67
galeus,invasive_species,elasmobranchs,0,1.33,0.33
galeus,light_pollution,elasmobranchs,0,1.33,1
galeus,noise_pollution,elasmobranchs,0,1.33,0.67
galeus,oa,elasmobranchs,0.33,1.33,0.67
galeus,oceanographic,elasmobranchs,0.33,1.33,0
galeus,organic_pollution,elasmobranchs,2.33,1.33,1
galeus,plastic_pollution_microplastic,elasmobranchs,1,1.33,0.67
galeus,poisons_toxins,elasmobranchs,1.6600000000000001,1.33,0.67
